documentId,pageNumber,tableId,row,left_content,right_content,left_confidence,right_confidence
985b90db-6616-4d3c-aed7-6c306991625e,1,1,6,140,289.,0.984,0.9658333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,6,49,136,0.9963333333333332,0.9255
985b90db-6616-4d3c-aed7-6c306991625e,1,1,6,160,71,0.9952,0.9966666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,6,148,108,0.992,0.9895
985b90db-6616-4d3c-aed7-6c306991625e,1,1,7,6,150,0.996,0.9617272727272728
985b90db-6616-4d3c-aed7-6c306991625e,1,1,7,137,270,0.949076923076923,0.933375
985b90db-6616-4d3c-aed7-6c306991625e,1,1,7,50,136,0.9823333333333334,0.9255
985b90db-6616-4d3c-aed7-6c306991625e,1,1,7,162,72,0.9965,0.991
985b90db-6616-4d3c-aed7-6c306991625e,1,1,7,138,276,0.951375,0.9461428571428572
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,7,139,0.996,0.9319090909090908
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,220,29,0.9785,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,140,322,0.984,0.9922
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,51,177,0.995,0.9576999999999998
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,151,73,0.9788333333333332,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,8,134,253,0.9599230769230768,0.9945
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,8,150,0.996,0.9617272727272728
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,329,30,0.9865,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,135,155,0.990375,0.9828333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,52,177,0.9963333333333332,0.9576999999999998
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,152,74,0.99,0.9966666666666666
985b90db-6616-4d3c-aed7-6c306991625e,1,1,9,134,254,0.9599230769230768,0.979
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,9,50,0.995,0.9823333333333334
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,328,31,0.9938333333333332,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,137,282,0.949076923076923,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,53,137,0.99525,0.949076923076923
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,222,75,0.991,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,10,132,347,0.9308,0.95125
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,10,137,0.9975,0.949076923076923
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,191,32,0.98325,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,137,283,0.949076923076923,0.9961666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,54,136,0.9843333333333332,0.9255
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,181,76,0.99,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,11,148,486,0.992,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,12,107,33,0.95675,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,1,1,12,140,42,0.984,0.99475
985b90db-6616-4d3c-aed7-6c306991625e,1,1,12,55,134,0.9935,0.9599230769230768
985b90db-6616-4d3c-aed7-6c306991625e,1,1,12,148,408,0.992,0.99425
985b90db-6616-4d3c-aed7-6c306991625e,1,1,13,12,134,0.9906666666666668,0.9599230769230768
985b90db-6616-4d3c-aed7-6c306991625e,1,1,13,285,34,0.9955,0.907
985b90db-6616-4d3c-aed7-6c306991625e,1,1,13,132,138,0.9308,0.951375
985b90db-6616-4d3c-aed7-6c306991625e,1,1,13,305,78,0.9805,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,13,134,323,0.9599230769230768,0.962
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,13,34,0.996,0.907
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,286,35,0.9963333333333332,0.995
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,132,136.,0.9308,0.9205294117647058
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,57,136,0.996,0.9255
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,306,79,0.98825,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,14,148,407,0.992,0.99575
985b90db-6616-4d3c-aed7-6c306991625e,1,1,15,14,137,0.997,0.949076923076923
985b90db-6616-4d3c-aed7-6c306991625e,1,1,15,148,53,0.992,0.99525
985b90db-6616-4d3c-aed7-6c306991625e,1,1,15,58,148,0.996,0.992
985b90db-6616-4d3c-aed7-6c306991625e,1,1,15,164,80,0.9856666666666668,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,1,1,15,136,372,0.9255,0.993
985b90db-6616-4d3c-aed7-6c306991625e,1,1,16,277,37,0.9318333333333332,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,16,59,132,0.9943333333333334,0.9308
985b90db-6616-4d3c-aed7-6c306991625e,1,1,16,132,262,0.9308,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,1,1,17,16,132,0.9966666666666666,0.9308
985b90db-6616-4d3c-aed7-6c306991625e,1,1,17,343,38,0.9361666666666668,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,17,60,132,0.995,0.9308
985b90db-6616-4d3c-aed7-6c306991625e,1,1,17,163,82,0.9847142857142857,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,17,132,270,0.9308,0.933375
985b90db-6616-4d3c-aed7-6c306991625e,1,1,18,17,132,0.9966666666666666,0.9308
985b90db-6616-4d3c-aed7-6c306991625e,1,1,18,150,400,0.9617272727272728,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,18,61,173,0.9963333333333332,0.9585555555555554
985b90db-6616-4d3c-aed7-6c306991625e,1,1,18,385,83,0.9951428571428572,0.995
985b90db-6616-4d3c-aed7-6c306991625e,1,1,18,135,152,0.990375,0.99
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,18,140,0.9966666666666666,0.984
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,249,40,0.9947142857142856,0.997
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,150,101,0.9617272727272728,0.9793333333333334
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,62,123,0.9966666666666666,0.9523333333333334
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,24,84,0.997,0.99
985b90db-6616-4d3c-aed7-6c306991625e,1,1,19,135,151,0.990375,0.9788333333333332
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,19,137,0.9966666666666668,0.949076923076923
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,27,41,0.908,0.997
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,136,373,0.9255,0.9896
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,63,173,0.9953333333333332,0.9585555555555554
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,289,85,0.9754000000000002,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,1,1,20,176,29/,0.9858571428571428,0.9679999999999996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,20,177,0.9746666666666668,0.9576999999999998
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,20,42,0.9746666666666668,0.99475
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,134,274,0.9599230769230768,0.9455714285714284
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,64,133,0.9966666666666666,0.9831
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,210,86,0.984,0.996
985b90db-6616-4d3c-aed7-6c306991625e,1,1,21,176,293,0.9858571428571428,0.9946
985b90db-6616-4d3c-aed7-6c306991625e,1,1,22,21,177 -,0.9973333333333332,0.935153846153846
985b90db-6616-4d3c-aed7-6c306991625e,1,1,22,134,273,0.9599230769230768,0.9345714285714284
985b90db-6616-4d3c-aed7-6c306991625e,1,1,22,65,133,0.9946666666666668,0.9831
985b90db-6616-4d3c-aed7-6c306991625e,1,1,22,212.,87,0.9778,0.99125
985b90db-6616-4d3c-aed7-6c306991625e,1,1,22,136,339,0.9255,0.9072857142857144
985b90db-6616-4d3c-aed7-6c306991625e,2,1,1,87,22,0.9915,0.9805
985b90db-6616-4d3c-aed7-6c306991625e,2,1,1,177,201,0.9797692307692308,0.9853333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,1,44,173,0.996,0.9788333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,1,162,66,0.9846666666666666,0.958
985b90db-6616-4d3c-aed7-6c306991625e,2,1,2,1,136,0.962,0.9771818181818184
985b90db-6616-4d3c-aed7-6c306991625e,2,1,2,380,23,0.9958333333333332,0.9962
985b90db-6616-4d3c-aed7-6c306991625e,2,1,2,177,202,0.9797692307692308,0.981
985b90db-6616-4d3c-aed7-6c306991625e,2,1,2,45,173,0.996,0.9788333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,2,176,386,0.9633529411764704,0.9954999999999998
985b90db-6616-4d3c-aed7-6c306991625e,2,1,3,2,136,0.997,0.9771818181818184
985b90db-6616-4d3c-aed7-6c306991625e,2,1,3,382,24,0.995142857142857,0.9973333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,3,133,217,0.971,0.977
985b90db-6616-4d3c-aed7-6c306991625e,2,1,3,46,177,0.9956666666666668,0.9797692307692308
985b90db-6616-4d3c-aed7-6c306991625e,2,1,3,444,68,0.9964,0.9945
985b90db-6616-4d3c-aed7-6c306991625e,2,1,4,161,25,0.9701666666666666,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,2,1,4,176,46,0.9633529411764704,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,4,47,177,0.9956666666666668,0.9797692307692308
985b90db-6616-4d3c-aed7-6c306991625e,2,1,4,445,69,0.9958571428571428,0.9926666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,4,132,200,0.97275,0.99775
985b90db-6616-4d3c-aed7-6c306991625e,2,1,5,4,137,0.997,0.9511666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,5,101,26,0.9695,0.997
985b90db-6616-4d3c-aed7-6c306991625e,2,1,5,176,45,0.9633529411764704,0.996
985b90db-6616-4d3c-aed7-6c306991625e,2,1,5,48,177,0.9966666666666668,0.9797692307692308
985b90db-6616-4d3c-aed7-6c306991625e,2,1,5,44,70,0.996,0.911
985b90db-6616-4d3c-aed7-6c306991625e,2,1,6,,134,1.0,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,6,292,27,0.9816666666666666,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,6,176,44,0.9633529411764704,0.996
985b90db-6616-4d3c-aed7-6c306991625e,2,1,6,49,150,0.9926666666666666,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,6,267,71,0.9965,0.98
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,,134,1.0,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,289,28,0.994,0.997
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,"150""",182,0.9187058823529411,0.9854285714285714
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,50,150,0.9675,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,268,72,0.995,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,7,177,397,0.9797692307692308,0.9876666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,8,7,"1,40",0.995,0.9672
985b90db-6616-4d3c-aed7-6c306991625e,2,1,8,148,283,0.9314666666666668,0.9965714285714288
985b90db-6616-4d3c-aed7-6c306991625e,2,1,8,51,150,0.9736666666666666,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,8,223,73,0.9918571428571428,0.99525
985b90db-6616-4d3c-aed7-6c306991625e,2,1,8,138,253.,0.9874444444444443,0.982
985b90db-6616-4d3c-aed7-6c306991625e,2,1,9,403,30,0.993,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,9,148,282,0.9314666666666668,0.9956
985b90db-6616-4d3c-aed7-6c306991625e,2,1,9,52,150,0.99,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,9,221,74,0.9643333333333334,0.9875
985b90db-6616-4d3c-aed7-6c306991625e,2,1,9,173,160,0.9788333333333332,0.9796666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,10,9,183,0.984,0.986
985b90db-6616-4d3c-aed7-6c306991625e,2,1,10,176,31,0.9633529411764704,0.982
985b90db-6616-4d3c-aed7-6c306991625e,2,1,10,53,139,0.9946666666666668,0.982857142857143
985b90db-6616-4d3c-aed7-6c306991625e,2,1,10,381,75,0.98575,0.996
985b90db-6616-4d3c-aed7-6c306991625e,2,1,10,139,69,0.982857142857143,0.9926666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,10,136,0.9713333333333334,0.9771818181818184
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,297,32,0.9915,0.9558
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,137,150,0.9511666666666668,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,54,148,0.9965,0.9314666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,237,76,0.9492222222222224,0.989
985b90db-6616-4d3c-aed7-6c306991625e,2,1,11,139,70,0.982857142857143,0.911
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,11,136,0.973,0.9771818181818184
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,298.,33,0.9695,0.994
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,132,242,0.97275,0.997
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,55,150,0.997,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,233,77,0.9955,0.978
985b90db-6616-4d3c-aed7-6c306991625e,2,1,12,176,"377,",0.9633529411764704,0.9074285714285714
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,12,138,0.979,0.9874444444444443
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,173,34,0.9788333333333332,0.9816
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,135,309,0.973,0.9932
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,56,139,0.995,0.982857142857143
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,392,78,0.9931666666666666,0.996
985b90db-6616-4d3c-aed7-6c306991625e,2,1,13,148,306,0.9314666666666668,0.98625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,14,13,17.3,0.9822,0.9147142857142858
985b90db-6616-4d3c-aed7-6c306991625e,2,1,14,57,139,0.995,0.982857142857143
985b90db-6616-4d3c-aed7-6c306991625e,2,1,14,428,79,0.984,0.963
985b90db-6616-4d3c-aed7-6c306991625e,2,1,14,148,307,0.9314666666666668,0.9944
985b90db-6616-4d3c-aed7-6c306991625e,2,1,15,176,177,0.9633529411764704,0.9797692307692308
985b90db-6616-4d3c-aed7-6c306991625e,2,1,15,58,132,0.9965,0.97275
985b90db-6616-4d3c-aed7-6c306991625e,2,1,15,50,80,0.9675,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,2,1,15,1.34,15.,0.96275,0.97075
985b90db-6616-4d3c-aed7-6c306991625e,2,1,16,15,139,0.9733333333333332,0.982857142857143
985b90db-6616-4d3c-aed7-6c306991625e,2,1,16,420,37,0.997,0.9112
985b90db-6616-4d3c-aed7-6c306991625e,2,1,16,176,17b.,0.9633529411764704,0.9288
985b90db-6616-4d3c-aed7-6c306991625e,2,1,16,59,1.76,0.991,0.9158000000000002
985b90db-6616-4d3c-aed7-6c306991625e,2,1,17,413,38,0.9865,0.99475
985b90db-6616-4d3c-aed7-6c306991625e,2,1,17,135,34,0.973,0.9816
985b90db-6616-4d3c-aed7-6c306991625e,2,1,17,60,176,0.965,0.9633529411764704
985b90db-6616-4d3c-aed7-6c306991625e,2,1,17,318,82,0.985375,0.995
985b90db-6616-4d3c-aed7-6c306991625e,2,1,17,148,196,0.9314666666666668,0.9766
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,17,134,0.979,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,,314,1.0,0.911818181818182
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,39,133,0.99175,0.971
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,207.,61,0.9736,0.9733333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,139,388.,0.982857142857143,0.9482
985b90db-6616-4d3c-aed7-6c306991625e,2,1,18,83,176,0.9955,0.9633529411764704
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,18,134,0.9785,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,,315,1.0,0.959
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,40,133,0.997,0.971
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,208.,62,0.966,0.997
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,150,107,0.949625,0.9408
985b90db-6616-4d3c-aed7-6c306991625e,2,1,19,84,176,0.9963333333333332,0.9633529411764704
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,19,134,0.97625,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,,312,1.0,0.985125
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,41,173,0.97925,0.9788333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,161,63,0.9701666666666666,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,150,350,0.949625,0.9865
985b90db-6616-4d3c-aed7-6c306991625e,2,1,20,85,132,0.9945,0.97275
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,20,134,0.998,0.9578666666666666
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,313,42,0.966,0.997
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,135,349,0.973,0.9856250000000002
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,64,150,0.995,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,351,86,0.973,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,2,1,21,150,389,0.949625,0.9935
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,21,137,0.97925,0.9511666666666668
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,71,43,0.98,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,135,347,0.973,0.98275
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,65,150,0.997,0.949625
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,349.,87,0.9805555555555556,0.9915
985b90db-6616-4d3c-aed7-6c306991625e,2,1,22,176,341,0.9633529411764704,0.9803333333333334
985b90db-6616-4d3c-aed7-6c306991625e,3,1,1,87.,22,0.94575,0.931
985b90db-6616-4d3c-aed7-6c306991625e,3,1,2,444,23,0.983,0.9854
985b90db-6616-4d3c-aed7-6c306991625e,3,1,4,286,25,0.9728333333333332,0.98
985b90db-6616-4d3c-aed7-6c306991625e,3,1,4,47,196,0.9795,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,5,332,26,0.9784285714285714,0.9723333333333332
985b90db-6616-4d3c-aed7-6c306991625e,3,1,5,48,196,0.9633333333333334,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,6,49,196,0.9846666666666668,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,7,252,28,0.9794,0.9586666666666668
985b90db-6616-4d3c-aed7-6c306991625e,3,1,11,78,32,0.9656666666666666,0.987
985b90db-6616-4d3c-aed7-6c306991625e,3,1,12,230,33,0.98325,0.97675
985b90db-6616-4d3c-aed7-6c306991625e,3,1,13,350,34,0.9947142857142856,0.9898
985b90db-6616-4d3c-aed7-6c306991625e,3,1,14,57,196,0.9965,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,15,58,196,0.9746666666666668,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,16,59,196,0.996,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,18,222,39,0.94775,0.9966000000000002
985b90db-6616-4d3c-aed7-6c306991625e,3,1,21,20,196,0.9725,0.9058235294117646
985b90db-6616-4d3c-aed7-6c306991625e,3,1,21,459,42,0.9888333333333332,0.9686666666666666
985b90db-6616-4d3c-aed7-6c306991625e,3,1,22,458,43,0.9781666666666666,0.9898
985b90db-6616-4d3c-aed7-6c306991625e,3,1,22,65,,0.9893333333333332,1.0
985b90db-6616-4d3c-aed7-6c306991625e,4,1,1,ex:,105A,0.995,0.914
985b90db-6616-4d3c-aed7-6c306991625e,4,1,1,144,202,0.9358823529411766,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,1,44,163,0.994,0.9673076923076922
985b90db-6616-4d3c-aed7-6c306991625e,4,1,1,433,66,0.9954285714285714,0.99075
985b90db-6616-4d3c-aed7-6c306991625e,4,1,1,185,268,0.9352666666666668,0.9418571428571428
985b90db-6616-4d3c-aed7-6c306991625e,4,1,2,283.,23,0.983,0.99625
985b90db-6616-4d3c-aed7-6c306991625e,4,1,2,144,200,0.9358823529411766,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,2,45,155,0.99525,0.941
985b90db-6616-4d3c-aed7-6c306991625e,4,1,2,4,67,0.9945,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,2,157,548,0.9400588235294116,0.934625
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,2,156,0.997,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,333,24,0.99575,0.996
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,185,101,0.9352666666666668,0.9164
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,46,184,0.99425,0.9512222222222222
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,"27,4",68,0.9235714285714286,0.996
985b90db-6616-4d3c-aed7-6c306991625e,4,1,3,157,549,0.9400588235294116,0.993857142857143
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,3,156,0.9955,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,335,25,0.9963333333333332,0.98925
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,141,450,0.9196153846153846,0.9921666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,47,145,0.99525,0.945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,126,69,0.9504285714285716,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,4,157,430,0.9400588235294116,0.995
985b90db-6616-4d3c-aed7-6c306991625e,4,1,5,4,155,0.9945,0.941
985b90db-6616-4d3c-aed7-6c306991625e,4,1,5,141,453,0.9196153846153846,0.989625
985b90db-6616-4d3c-aed7-6c306991625e,4,1,5,48,156,0.919,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,5,247,70,0.9962857142857144,0.996
985b90db-6616-4d3c-aed7-6c306991625e,4,1,5,157,431,0.9400588235294116,0.9576666666666664
985b90db-6616-4d3c-aed7-6c306991625e,4,1,6,5,146,0.996,0.901818181818182
985b90db-6616-4d3c-aed7-6c306991625e,4,1,6,152,27,0.9508571428571428,0.95725
985b90db-6616-4d3c-aed7-6c306991625e,4,1,6,49,156,0.9955,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,6,249,71,0.996,0.9185
985b90db-6616-4d3c-aed7-6c306991625e,4,1,6,143,258.,0.9235454545454544,0.908142857142857
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,6,144,0.995,0.9358823529411766
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,354.,28,0.98575,0.98675
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,141,452,0.9196153846153846,0.9941428571428572
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,50,144,0.9955,0.9358823529411766
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,359,72,0.9952857142857142,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,7,185,95,0.9352666666666668,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,8,7,166,0.995,0.9542857142857144
985b90db-6616-4d3c-aed7-6c306991625e,4,1,8,185,48,0.9352666666666668,0.919
985b90db-6616-4d3c-aed7-6c306991625e,4,1,8,51,144,0.9195,0.9358823529411766
985b90db-6616-4d3c-aed7-6c306991625e,4,1,8,142,205,0.9359285714285712,0.9945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,8,66,0.997,0.99075
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,110,30,0.9154,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,157,101,0.9400588235294116,0.9164
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,52,157,0.9926666666666666,0.9400588235294116
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,558,74,0.9952,0.9945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,9,142,207,0.9359285714285712,0.995
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,9,145,0.995,0.945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,91,31,0.90975,0.9346
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,157,100,0.9400588235294116,0.92075
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,53,157,0.996,0.9400588235294116
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,559,75,0.9934,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,157,550,0.9400588235294116,0.995
985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,250,32,0.9883333333333332,0.99525
985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,156,344,0.9442307692307692,0.9951428571428572
985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,54,185,0.99175,0.9352666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,195,76,0.9298571428571428,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,166,267,0.9542857142857144,0.9545714285714284
985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,350,33,0.948,0.9963333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,166,87,0.9542857142857144,0.95825
985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,55,143,0.996,0.9235454545454544
985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,290,77,0.9946,0.9943333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,163,465,0.9673076923076922,0.9195714285714284
985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,12,185,0.9195,0.9352666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,277.,34,0.917875,0.9956
985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,56,141,0.991,0.9196153846153846
985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,163,464,0.9673076923076922,0.9928333333333336
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,13,185,0.935,0.9352666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,227,35,0.9703333333333334,0.99525
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,157,315,0.9400588235294116,0.918125
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,57,145,0.9946666666666668,0.945
