id,documentId,pageNumber,tableId,row,column,content,originalContent,cleanedContent,confidence,status,reviewerId,reviewedAt,updatedAt,_rid,_self,_etag,_attachments,_ts,blobName,riding
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row10_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,10,157,157,157,0.9400588235294117,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKfCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKfCAAAAAAAAA==/,"""0000271b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row10_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,10,11,550,550,550,0.995,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKgCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKgCAAAAAAAAA==/,"""0000281b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,0,10,10,10,0.8946666666666667,needs_review,,,2025-04-28T10:36:18Z,6ookALMJiOKhCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKhCAAAAAAAAA==/,"""0000291b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,1,145,145,145,0.945,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKiCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKiCAAAAAAAAA==/,"""00002a1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,2,250,250,250,0.9883333333333333,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKjCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKjCAAAAAAAAA==/,"""00002b1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col3,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,3,32,32,32,0.99525,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKkCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKkCAAAAAAAAA==/,"""00002c1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col4,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,4,156,156,156,0.9442307692307692,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKlCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKlCAAAAAAAAA==/,"""00002d1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col5,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,5,344,344,344,0.9951428571428572,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKmCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKmCAAAAAAAAA==/,"""00002e1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col6,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,6,54,54,54,0.9917499999999999,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKnCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKnCAAAAAAAAA==/,"""00002f1b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col7,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,7,185,185,185,0.9352666666666667,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKoCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKoCAAAAAAAAA==/,"""0000301b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col8,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,8,195,195,195,0.9298571428571429,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKpCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKpCAAAAAAAAA==/,"""0000311b-0000-0a00-0000-680f5a220000""",attachments/,1745836578,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col9,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,9,76,76,76,0.9956666666666667,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKqCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKqCAAAAAAAAA==/,"""0000321b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,10,166,166,166,0.9542857142857145,approved,,,2025-04-28T10:36:18Z,6ookALMJiOKrCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKrCAAAAAAAAA==/,"""0000331b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row11_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,11,11,267,267,267,0.9545714285714285,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKsCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKsCAAAAAAAAA==/,"""0000341b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,0,11,11,11,0.894,needs_review,,,2025-04-28T10:36:19Z,6ookALMJiOKtCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKtCAAAAAAAAA==/,"""0000351b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,1,145,145,145,0.945,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKuCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKuCAAAAAAAAA==/,"""0000361b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,2,350,350,350,0.948,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKvCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKvCAAAAAAAAA==/,"""0000371b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col3,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,3,33,33,33,0.9963333333333333,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKwCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKwCAAAAAAAAA==/,"""0000381b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col4,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,4,166,166,166,0.9542857142857145,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKxCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKxCAAAAAAAAA==/,"""0000391b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col5,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,5,87,87,87,0.9582499999999999,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKyCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKyCAAAAAAAAA==/,"""00003a1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col6,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,6,55,55,55,0.996,approved,,,2025-04-28T10:36:19Z,6ookALMJiOKzCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOKzCAAAAAAAAA==/,"""00003b1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col7,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,7,143,143,143,0.9235454545454544,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK0CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK0CAAAAAAAAA==/,"""00003c1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col8,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,8,290,290,290,0.9945999999999999,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK1CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK1CAAAAAAAAA==/,"""00003d1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col9,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,9,77,77,77,0.9943333333333332,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK2CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK2CAAAAAAAAA==/,"""00003e1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,10,163,163,163,0.9673076923076922,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK3CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK3CAAAAAAAAA==/,"""00003f1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row12_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,12,11,465,465,465,0.9195714285714285,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK4CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK4CAAAAAAAAA==/,"""0000401b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,0,12,12,12,0.9195,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK5CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK5CAAAAAAAAA==/,"""0000411b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,1,185,185,185,0.9352666666666667,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK6CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK6CAAAAAAAAA==/,"""0000421b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,2,277.,277.,277,0.917875,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK7CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK7CAAAAAAAAA==/,"""0000431b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col3,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,3,34,34,34,0.9955999999999999,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK8CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK8CAAAAAAAAA==/,"""0000441b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col4,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,4,1660,1660,1660,0.9156875,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK9CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK9CAAAAAAAAA==/,"""0000451b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col5,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,5,88,88,88,0.886,needs_review,,,2025-04-28T10:36:19Z,6ookALMJiOK+CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK+CAAAAAAAAA==/,"""0000461b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col6,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,6,56,56,56,0.991,approved,,,2025-04-28T10:36:19Z,6ookALMJiOK-CAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOK-CAAAAAAAAA==/,"""0000471b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col7,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,7,141,141,141,0.9196153846153846,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLACAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLACAAAAAAAAA==/,"""0000481b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col8,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,8,167,167,167,0.944,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLBCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLBCAAAAAAAAA==/,"""0000491b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col9,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,9,·78,·78,78,0.7645,needs_review,,,2025-04-28T10:36:19Z,6ookALMJiOLCCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLCCAAAAAAAAA==/,"""00004a1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,10,163,163,163,0.9673076923076922,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLDCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLDCAAAAAAAAA==/,"""00004b1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row13_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,13,11,464,464,464,0.9928333333333335,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLECAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLECAAAAAAAAA==/,"""00004c1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,0,13,13,13,0.9349999999999999,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLFCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLFCAAAAAAAAA==/,"""00004d1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,1,185,185,185,0.9352666666666667,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLGCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLGCAAAAAAAAA==/,"""00004e1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,2,227,227,227,0.9703333333333334,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLHCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLHCAAAAAAAAA==/,"""00004f1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col3,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,3,35,35,35,0.99525,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLICAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLICAAAAAAAAA==/,"""0000501b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col4,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,4,157,157,157,0.9400588235294117,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLJCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLJCAAAAAAAAA==/,"""0000511b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col5,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,5,315,315,315,0.918125,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLKCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLKCAAAAAAAAA==/,"""0000521b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col6,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,6,57,57,57,0.9946666666666667,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLLCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLLCAAAAAAAAA==/,"""0000531b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col7,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,7,145,145,145,0.945,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLMCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLMCAAAAAAAAA==/,"""0000541b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col8,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,8,212,212,212,0.9373333333333332,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLNCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLNCAAAAAAAAA==/,"""0000551b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col9,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,9,79,79,79,0.9953333333333333,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLOCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLOCAAAAAAAAA==/,"""0000561b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,10,155,155,155,0.9410000000000001,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLPCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLPCAAAAAAAAA==/,"""0000571b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row14_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,11,218,218,218,0.918142857142857,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLQCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLQCAAAAAAAAA==/,"""0000581b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,0,14,14,14,0.8631666666666665,needs_review,,,2025-04-28T10:36:19Z,6ookALMJiOLRCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLRCAAAAAAAAA==/,"""0000591b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,1,146,146,146,0.9018181818181819,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLSCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLSCAAAAAAAAA==/,"""00005a1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,2,36,36,36,0.9962,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLTCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLTCAAAAAAAAA==/,"""00005b1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col3,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,3,36,36,36,0.9962,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLUCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLUCAAAAAAAAA==/,"""00005c1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col4,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,4,144,144,144,0.9358823529411766,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLVCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLVCAAAAAAAAA==/,"""00005d1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col5,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,5,174,174,174,0.9502499999999999,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLWCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLWCAAAAAAAAA==/,"""00005e1b-0000-0a00-0000-680f5a230000""",attachments/,1745836579,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col6,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,6,58,58,58,0.9956666666666667,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLXCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLXCAAAAAAAAA==/,"""00005f1b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col7,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,7,141,141,141,0.9196153846153846,approved,,,2025-04-28T10:36:19Z,6ookALMJiOLYCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLYCAAAAAAAAA==/,"""0000601b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col8,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,8,ILde,ILde,,0.9647777777777775,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLZCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLZCAAAAAAAAA==/,"""0000611b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col9,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,9,80,80,80,0.997,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLaCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLaCAAAAAAAAA==/,"""0000621b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col10,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,10,155,155,155,0.9410000000000001,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLbCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLbCAAAAAAAAA==/,"""0000631b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row15_col11,985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,11,219,219,219,0.916,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLcCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLcCAAAAAAAAA==/,"""0000641b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row16_col0,985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,0,15,15,15,0.91975,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLdCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLdCAAAAAAAAA==/,"""0000651b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row16_col1,985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,1,1420,1420,1420,0.92275,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLeCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLeCAAAAAAAAA==/,"""0000661b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
985b90db-6616-4d3c-aed7-6c306991625e_page4_table1_row16_col2,985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,2,439,439,439,0.995875,approved,,,2025-04-28T10:36:20Z,6ookALMJiOLfCAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLfCAAAAAAAAA==/,"""0000671b-0000-0a00-0000-680f5a240000""",attachments/,1745836580,,
