Table,Row,Column,Content,RowSpan,ColumnSpan,Confidence,CleanedContent,id,documentId,pageNumber,_rid,_self,_etag,_attachments,_ts,riding
1,18,0,17,1,1,0.9966666666666666,17,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfZAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfZAAAAAAAAAA==/,"""0000fc00-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,1,132,1,1,0.9308,132,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfaAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfaAAAAAAAAAA==/,"""0000fd00-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,2,344,1,1,0.9269999999999999,344,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfbAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfbAAAAAAAAAA==/,"""0000fe00-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,3,39,1,1,0.8720000000000001,39,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfcAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfcAAAAAAAAAA==/,"""0000ff00-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,4,150,1,1,0.9617272727272728,150,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfdAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfdAAAAAAAAAA==/,"""00000001-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,5,400,1,1,0.996,400,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfeAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfeAAAAAAAAAA==/,"""00000101-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,6,61,1,1,0.9963333333333333,61,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgffAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgffAAAAAAAAAA==/,"""00000201-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,7,173,1,1,0.9585555555555554,173,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfgAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfgAAAAAAAAAA==/,"""00000301-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,8,385,1,1,0.9951428571428572,385,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfhAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfhAAAAAAAAAA==/,"""00000401-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,9,83,1,1,0.995,83,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfiAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfiAAAAAAAAAA==/,"""00000501-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,10,135,1,1,0.990375,135,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfjAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfjAAAAAAAAAA==/,"""00000601-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,18,11,152,1,1,0.9899999999999999,152,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row18_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfkAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfkAAAAAAAAAA==/,"""00000701-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,0,18,1,1,0.9966666666666666,18,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgflAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgflAAAAAAAAAA==/,"""00000801-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,1,140,1,1,0.984,140,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfmAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfmAAAAAAAAAA==/,"""00000901-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,2,249,1,1,0.9947142857142856,249,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfnAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfnAAAAAAAAAA==/,"""00000a01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,3,40,1,1,0.997,40,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfoAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfoAAAAAAAAAA==/,"""00000b01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,4,150,1,1,0.9617272727272728,150,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfpAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfpAAAAAAAAAA==/,"""00000c01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,5,101,1,1,0.9793333333333334,101,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfqAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfqAAAAAAAAAA==/,"""00000d01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,6,62,1,1,0.9966666666666666,62,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfrAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfrAAAAAAAAAA==/,"""00000e01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,7,123,1,1,0.9523333333333334,123,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfsAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfsAAAAAAAAAA==/,"""00000f01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,8,24,1,1,0.997,24,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgftAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgftAAAAAAAAAA==/,"""00001001-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,9,84,1,1,0.9899999999999999,84,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfuAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfuAAAAAAAAAA==/,"""00001101-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,10,135,1,1,0.990375,135,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfvAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfvAAAAAAAAAA==/,"""00001201-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,19,11,151,1,1,0.9788333333333333,151,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row19_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfwAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfwAAAAAAAAAA==/,"""00001301-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,0,19,1,1,0.9966666666666667,19,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfxAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfxAAAAAAAAAA==/,"""00001401-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,1,137,1,1,0.949076923076923,137,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfyAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfyAAAAAAAAAA==/,"""00001501-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,2,27,1,1,0.908,27,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgfzAAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgfzAAAAAAAAAA==/,"""00001601-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,3,41,1,1,0.997,41,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf0AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf0AAAAAAAAAA==/,"""00001701-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,4,136,1,1,0.9255,136,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf1AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf1AAAAAAAAAA==/,"""00001801-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,5,373,1,1,0.9896,373,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf2AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf2AAAAAAAAAA==/,"""00001901-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,6,63,1,1,0.9953333333333333,63,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf3AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf3AAAAAAAAAA==/,"""00001a01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,7,173,1,1,0.9585555555555554,173,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf4AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf4AAAAAAAAAA==/,"""00001b01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,8,289,1,1,0.9754000000000002,289,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf5AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf5AAAAAAAAAA==/,"""00001c01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,9,85,1,1,0.9946666666666667,85,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf6AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf6AAAAAAAAAA==/,"""00001d01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,10,176,1,1,0.9858571428571429,176,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf7AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf7AAAAAAAAAA==/,"""00001e01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,20,11,29/,1,1,0.9679999999999997,29,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row20_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf8AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf8AAAAAAAAAA==/,"""00001f01-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,21,0,20,1,1,0.9746666666666668,20,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf9AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf9AAAAAAAAAA==/,"""00002001-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,21,1,177,1,1,0.9576999999999998,177,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf+AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf+AAAAAAAAAA==/,"""00002101-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,21,2,20,1,1,0.9746666666666668,20,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9Brgf-AAAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9Brgf-AAAAAAAAAA==/,"""00002201-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,21,3,42,1,1,0.9947499999999999,42,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcAAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcAAQAAAAAAAA==/,"""00002301-0000-0a00-0000-680f581a0000""",attachments/,1745836058,
1,21,4,134,1,1,0.9599230769230769,134,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcBAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcBAQAAAAAAAA==/,"""00002401-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,5,274,1,1,0.9455714285714285,274,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcCAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcCAQAAAAAAAA==/,"""00002501-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,6,64,1,1,0.9966666666666666,64,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcDAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcDAQAAAAAAAA==/,"""00002601-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,7,133,1,1,0.9831,133,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcEAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcEAQAAAAAAAA==/,"""00002701-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,8,210,1,1,0.984,210,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcFAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcFAQAAAAAAAA==/,"""00002801-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,9,86,1,1,0.996,86,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcGAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcGAQAAAAAAAA==/,"""00002901-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,10,176,1,1,0.9858571428571429,176,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcHAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcHAQAAAAAAAA==/,"""00002a01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,21,11,293,1,1,0.9945999999999999,293,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row21_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcIAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcIAQAAAAAAAA==/,"""00002b01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,0,21,1,1,0.9973333333333333,21,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcJAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcJAQAAAAAAAA==/,"""00002c01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,1,177 -,1,1,0.9351538461538461,177,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcKAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcKAQAAAAAAAA==/,"""00002d01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,2,390,1,1,0.8931666666666667,390,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col2,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcLAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcLAQAAAAAAAA==/,"""00002e01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,3,43,1,1,0.9946666666666667,43,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcMAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcMAQAAAAAAAA==/,"""00002f01-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,4,134,1,1,0.9599230769230769,134,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcNAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcNAQAAAAAAAA==/,"""00003001-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,5,273,1,1,0.9345714285714285,273,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcOAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcOAQAAAAAAAA==/,"""00003101-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,6,65,1,1,0.9946666666666667,65,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcPAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcPAQAAAAAAAA==/,"""00003201-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,7,133,1,1,0.9831,133,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcQAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcQAQAAAAAAAA==/,"""00003301-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,8,212.,1,1,0.9777999999999999,212,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col8,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcRAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcRAQAAAAAAAA==/,"""00003401-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,9,87,1,1,0.99125,87,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col9,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcSAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcSAQAAAAAAAA==/,"""00003501-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,10,136,1,1,0.9255,136,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col10,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcTAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcTAQAAAAAAAA==/,"""00003601-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,22,11,339,1,1,0.9072857142857143,339,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page1_table1_row22_col11,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,1,6ookAN9BrgcUAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcUAQAAAAAAAA==/,"""00003701-0000-0a00-0000-680f581b0000""",attachments/,1745836059,
1,0,0,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col0,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcVAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcVAQAAAAAAAA==/,"""00003801-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,1,PD no. Nº de SV,1,2,0.8947380952380949,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col1,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcWAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcWAQAAAAAAAA==/,"""00003901-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,3,Seq. no. Nº de séq.,1,1,0.8889285714285713,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col3,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcXAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcXAQAAAAAAAA==/,"""00003a01-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,4,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col4,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcYAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcYAQAAAAAAAA==/,"""00003b01-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,5,PD no. Nº de SV,1,1,0.8947380952380949,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col5,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcZAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcZAQAAAAAAAA==/,"""00003c01-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,6,Seq. no. Nº de séq.,1,1,0.8889285714285713,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col6,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcaAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcaAQAAAAAAAA==/,"""00003d01-0000-0a00-0000-680f58220000""",attachments/,1745836066,
1,0,7,,1,1,1.0,,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028_page2_table1_row0_col7,4c8dcd2c-4c56-4a4d-aa18-5e4b18984028,2,6ookAN9BrgcbAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAN9Brgc=/docs/6ookAN9BrgcbAQAAAAAAAA==/,"""00003e01-0000-0a00-0000-680f58220000""",attachments/,1745836066,
